Group_1,Group_2,Group_3,Group_4,Group_5,Group_6,Group_7,Group_8,Group_9,Group_10,Group_11,Group_12,Group_13,Group_14,Group_15,Group_16,Group_17,Group_18,Group_19,Group_20,Group_21,Group_22,Group_23,Group_24,Group_25
117583981603558.62,35323356228353.62,19996442738836.74,14021364490207.098,731962639363.4945,84617438404.11588,42075065013.22631,40276302377.660034,42150259164.6376,48143845168.75655,54551740237.73054,49152915560.92087,33051553447.978214,17183550753.244957,6766870388.336825,1993997291.7905514,442141602.3003463,76219715.70451707,11635102.459505528,1206754.5398840867,81933.26553836875,3797.76341643673,122.41625240257332,2.766814448596801,0.0436405722178455
119961730628538.48,35973246132452.75,20281479536565.15,14195545541030.46,1423849305374.022,291687072458.9806,203279988080.35382,171739858884.71133,132082990175.26633,93285120672.15465,59350522929.93517,32476288336.33215,15500146202.412832,6698439687.895229,2629712445.109498,947883104.3754171,322015247.77647275,107736728.12350972,33240061.036905445,7410552.561922977,1139552.2263403889,117326.70905025306,7679.111399134563,305.4372421823789,7.155231416888924
119858242651069.64,35951270781509.52,20281763686854.184,14133118559411.36,1554882379273.7031,347551131755.152,240899506900.9669,193707297852.01974,143127887590.71445,99812995669.19383,63776092971.976555,34891918844.49824,16427801979.596935,6908704555.899889,2620953615.7045817,905391972.4354205,289684747.3609217,85534891.36653781,24928666.7239656,5482745.209666262,854031.8845693303,92199.15609784256,6618.481933731655,306.71106875699087,9.106798165241633
120245034717374.19,36052443097763.65,20312912741479.9,14215627222979.846,683988249602.7281,18196661538.707592,6549735797.532143,6911912101.7366705,7223988386.80563,7035145571.641445,6410188742.537579,5489216285.987644,4501555246.499893,3538392234.652798,2621922096.189558,2509983263.6595807,1706875200.4992876,727177480.2967986,179303971.78056222,23604262.71270541,1584942.4679624431,53493.91520638718,896.1500961978851,7.457276882474387,0.03105099481166781
119771628084708.19,35918690995298.25,20257584731978.094,14187799404038.076,1337229787989.2876,252343117288.06494,173714681277.55145,148863381289.79663,117382092036.53308,87147733741.68488,58976451386.08302,33826934036.58468,16607061873.643106,7319024997.735636,2947577585.1169705,1102568838.9534235,391204853.5488981,138313531.24600932,43205047.008075275,9721522.130743183,1513024.1428611306,159089.305194365,10836.705599754034,461.97974844759733,12.063896730776452
116508919496384.5,35040641808034.92,19868960804848.16,13913216098349.24,638409817063.4109,40295474626.57662,17075953464.15449,18658905537.395947,21591984262.98446,28461515938.38512,38462160385.41152,39392345510.56454,27719246769.63553,14508108643.411142,6357326774.347023,2646327229.2432995,1194270127.6553955,477800947.6177608,132591150.0928858,24782048.81685029,3144370.0738791134,281070.05057834217,18041.901014843814,824.6224927560404,26.061911531642778
120318831471966.81,36077652176031.125,20328805599592.78,14214465730691.752,502351243280.11426,43908118468.99106,15510899144.961376,17483554656.298813,24490086615.650753,29493016826.902916,29365024621.60877,24282162577.716663,16948938661.06091,10108888525.225023,4947991505.786,1977875198.1811137,573882277.69871,136636790.6766227,20591757.262152273,2000109.260751234,131249.68685526436,6052.525341052256,194.07753748269545,4.18327581158382,0.058192554286440566
120025970726207.1,35990126785124.93,20290663633667.914,14184892208145.16,329884447576.05225,15649733572.243639,1906975167.07449,1186109788.578877,2259976256.480773,4667614687.191933,7933155754.07253,10070838879.432804,9853668858.55961,7968880006.687856,6432493060.723959,3737011565.787879,1289101739.2110684,274412382.2423507,35801751.17496413,2760692.1501184446,132216.08713616402,4204.674693943133,91.57809573970638,1.0553870404009744,0.009824677690554192
120235147031613.17,36053107074190.96,20316603273888.293,14209047961530.54,599010694770.2009,35217663959.056984,4738508643.815657,2571536029.1366587,3694515339.1392603,5706150842.982916,7203118884.160693,6963004195.704181,5401804056.959017,3694018832.531424,3090102739.042879,2574478158.3579955,1595673552.332383,648666422.9195893,172126238.3571082,29061762.75493367,3053010.5164967454,195770.78027886178,7365.4707321433925,157.1407935898005,1.8623063539651523
120011893309408.78,35992866889059.805,20290726615002.152,14192506651057.676,553774931344.3977,42232880255.69026,15876699874.7976,19675195256.438927,26897925527.130272,31422989085.261063,30706214553.090603,24485143145.75442,16317645173.079676,9446065233.616266,4757653875.849092,2129150745.9646063,776988099.90654,200619009.67788702,34515490.80653898,3753379.9482021052,272529.226084025,13956.989524035882,506.28175483761106,12.795736180378617,0.22099787812713453
