eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,0.13456656430009986,0.1345611841203963,0.13015943630887936,0.13915626022478778
2,0.003013096019967884,0.0031667887286928255,0.0026010421690142354,0.004255187846638195
3,0.001704083828945483,0.001835882539147318,0.0009946721476161934,0.0026999566812036246
4,0.0011148285168652104,0.0010768521896665348,0.0005790025042312867,0.0017318018750031928
5,0.0006539991775615834,0.0006603548978964748,0.0003922049956416781,0.0009883633405799606
6,0.0005490807975553635,0.00046433057829422137,0.0002809054791517729,0.0006978989920410003
7,0.00037418733321113127,0.0003090404819437233,0.00013421034849930456,0.0004616380095862509
8,0.00029781415491645974,0.0001984798115389439,6.183064051200838e-05,0.00032567844332397544
9,0.00010456057173208759,7.077370948676325e-05,2.0534563330057125e-05,0.00013209848070397322
10,1.7550952927060133e-05,1.4228772793822953e-05,9.457268731743383e-06,2.091326745130162e-05
