param,sensitivity,boot_mean,ci_low,ci_high
P1,0.4309251099744274,0.4311969995555372,0.4171816632911015,0.4445076512241168
P2,0.4218371798440048,0.4216355603914659,0.40727158987169565,0.4369059474147606
P3,0.0017306327728243015,0.00172527845587444,0.0013864946272825315,0.002188408122014882
P4,0.0004742385659993599,0.0004694362440189474,0.00024623615687170214,0.0007459765374096312
P5,0.0009481622429466849,0.0009410669445824572,0.0004083604747978047,0.001656748118066836
P6,0.0015777423091624155,0.0015808225205750982,0.0013003601684716678,0.0019117484550065288
P7,0.040730438968465066,0.04074706028459589,0.03966105253384061,0.041783647612790145
P8,0.043740775809313605,0.04375523152872225,0.04268656974979897,0.0448044134743623
P9,0.027160294806363384,0.02712994868986235,0.025050813719945594,0.02914765973722595
P10,0.030875424706492845,0.030818595384765956,0.028518534813536178,0.033116542386869174
