param,w1,w1_mean,ci_low,ci_high
P1,0.6547817749910361,0.6549692262061517,0.6456247405518638,0.6635133702045419
P2,0.6552788859146552,0.6550589324559437,0.6450662064268639,0.6655105059526992
P3,0.030647902145359056,0.030614760837399824,0.028344569959569556,0.03285741198649129
P4,0.00040914759095736047,0.00039814604626555047,-0.0009508726659323867,0.001587320957552007
P5,-0.008119555973535706,-0.008115809339277767,-0.009948522087833433,-0.006476207144330172
P6,-0.032747874851174884,-0.032790237063391736,-0.03420674242737567,-0.03132084743784448
P7,0.21456019419512623,0.21458536409565526,0.21196350152683835,0.2171871565991911
P8,0.22302890792061786,0.2230564489262035,0.22055596145371015,0.22568486837945118
P9,-0.1446853504500684,-0.14459525167647364,-0.15168643944007915,-0.13754412366103283
P10,0.15192358498180947,0.15179392082530202,0.14402159040037207,0.15998973738037256
