param,sensitivity,boot_mean,ci_low,ci_high
P1,0.309166929244413,0.30915003989002876,0.3050107027295408,0.31338709411173615
P2,0.5556944862223693,0.5558209572266449,0.5469152326847723,0.5646063051419877
P3,0.015843028915987184,0.015835860130769496,0.01523149801214777,0.0165378322913322
P4,0.0007384659308245679,0.0007322658968292777,0.000447960786010548,0.0010795194827719161
P5,0.0012641046166995044,0.0012525091733544818,0.0005052690027230822,0.0022578210767022254
P6,0.0008590277426733307,0.0008577279947637535,0.0005036336513400507,0.001366977146844518
P7,0.005199996715086092,0.005204857378333555,0.004855813011069542,0.005562312218907823
P8,0.004310857801985116,0.004309013859808517,0.004078216310426684,0.004550234403109418
P9,0.04931432614007452,0.04927808929474384,0.04621069176086232,0.0527991228469039
P10,0.0576087766698872,0.05755867915472418,0.05370079844362642,0.06199088080031668
