eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,0.34971680436350094,0.3498123736630897,0.34179642968826673,0.35747635458633087
2,0.015239791170974265,0.015238256864059118,0.013748645989390648,0.01687955514535662
3,0.0024601448934941533,0.0025176907000046154,0.0020733661971467096,0.0030278425992704095
4,0.001256257178912805,0.0013818221176323863,0.0007035871182679723,0.0022533007960674955
5,0.0007837747108445638,0.0007849894828955021,0.00039282871026240115,0.0013039422269296639
6,0.0005056950491727294,0.0004753398768549515,0.0002814173514546417,0.0007673020496458398
7,0.0003967945212423915,0.0003102414748111567,0.00016693336095235733,0.0004925799335553411
8,0.0002598172826836628,0.00019949963301764656,9.120230454153262e-05,0.00030362003801537416
9,0.00011067174869541344,8.581910543494239e-05,3.349632776475055e-05,0.00013231039855267726
10,3.629851132382743e-05,2.9810409068351716e-05,1.5270141525233665e-05,4.358819444201568e-05
