param,w1,w1_mean,ci_low,ci_high
P1,0.7365300246464491,0.7365209388483288,0.7321780504548043,0.7412676139575318
P2,-0.5848277703617641,-0.584698363779636,-0.591697994004807,-0.5771557007196764
P3,-0.06689264303257482,-0.06689438815718589,-0.07332205857667215,-0.060677294915132095
P4,0.018019116414415115,0.01796717971567469,0.012228239072875265,0.024525244457295137
P5,-0.0004168769654234755,-0.0004980500554524216,-0.010203027503316057,0.01035036603749644
P6,-0.026054799660482506,-0.025979603218227214,-0.03503163681334268,-0.01830091429805892
P7,0.2066927652392314,0.2067195142613069,0.20047615795991094,0.21232561962942215
P8,0.21764723686375936,0.2176716159596548,0.21403114882099755,0.22137804489480506
P9,0.10927412876766629,0.10933208071441138,0.10224729925370316,0.11772016695498275
P10,-0.08937900790115967,-0.08940149233327463,-0.09736769218542436,-0.08243075928098999
