param,sensitivity,boot_mean,ci_low,ci_high
P1,0.5075380182802114,0.507797064434158,0.49188547577237063,0.5210450496036783
P2,0.3275347287111747,0.3275653868647272,0.31665989912622844,0.33688201984885285
P3,0.012935851638961028,0.012872730721576279,0.0069819402912674276,0.020949410535212175
P4,0.006149668594602118,0.006062970299675779,0.0027260807652322795,0.010106316745058502
P5,0.01283853592044043,0.012651646744841967,0.004489078742666178,0.023752805267436262
P6,0.007091600798511928,0.007064911912615541,0.0037701925751226447,0.011522049142962102
P7,0.04542733640626107,0.04550294880434141,0.042828046984801395,0.048607925640954674
P8,0.047379050539115924,0.047384352403786134,0.04522574985721331,0.049708682455220594
P9,0.01859841953527498,0.018613937751667167,0.015729437742326848,0.022251020624759855
P10,0.014506789575447451,0.014484050062610656,0.01258537902022343,0.01674788894309298
