param,sensitivity,boot_mean,ci_low,ci_high
P1,0.4186280534626529,0.4189058658982648,0.4080001924162242,0.42953749139781466
P2,0.42290414834315204,0.4226967237757975,0.4111770696401312,0.43500051880184587
P3,0.0017613337131698564,0.0017569697622854003,0.0015328482071201473,0.0020305056743595952
P4,0.00033086984891115266,0.00032795087165705136,0.00019402687399845307,0.0004898902014139435
P5,0.0006164336215857852,0.0006127015627237964,0.0002880767291257686,0.0010361302093623852
P6,0.0014851818178731816,0.001488296526793909,0.0012986401060970394,0.0017051682482607797
P7,0.04466366402821449,0.044679104054468746,0.04360427635672345,0.04568365375136848
P8,0.04796611634962306,0.0479806101378524,0.046894192429694885,0.049068767635360416
P9,0.028696536635340265,0.028662575394110455,0.0265114523371346,0.030702601327139964
P10,0.032947662179477144,0.032889202016045706,0.030517998657889584,0.03527952389202959
