eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,2.8382877784876563,2.83880149392837,2.8067841947626646,2.868489670721659
2,0.11245587539918761,0.11263035511556675,0.10449679110932322,0.12103556297055086
3,0.058276655469828624,0.05801702834163247,0.054800390068749545,0.06117239712568623
4,0.008420872431901276,0.008405538251271253,0.007956062518917088,0.008860000489878226
5,0.0023832825004895712,0.002550371735809132,0.0013733325166432433,0.004123177042756249
6,0.0012509791986015763,0.0013396602516908209,0.0006977537391952231,0.0021351898992066037
7,0.0009750492636512099,0.0008282658631119666,0.0004223831466776415,0.0013699253783844567
8,0.0005950096000521985,0.0004812381124923941,0.0002010906245286574,0.0008125661060722475
9,0.00021670158751477874,0.00018005506296545786,0.00010771611768307766,0.00027241599847747293
10,0.00010411113834426213,8.922532209800941e-05,5.524496236724763e-05,0.00011824690166804094
