eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,0.0826401538660572,0.08263251609621318,0.0804973421476226,0.08505865128803498
2,0.0018852100455285191,0.0022221205476995725,0.0015323108658512243,0.0035432307765412467
3,0.0015899052222720469,0.0015367526808697336,0.0009204453072177034,0.002246883661407593
4,0.000981972052568845,0.0009505758258094517,0.0005589330850832653,0.0014220680576650117
5,0.0005945055273019513,0.0005935207249982354,0.0003384670719726543,0.000878772322766999
6,0.0005103319404909893,0.00041190057883797005,0.00021264533095213968,0.0006474736658643827
7,0.0003642458345668132,0.0002703716380149842,0.00012127063537714815,0.0004333707152235467
8,0.0002158572200189436,0.00016918031121412327,6.562312700204911e-05,0.0002575104327134754
9,0.00011230084893137159,7.655041694288319e-05,1.9962658106345034e-05,0.0001335333842070436
10,2.0471878450463945e-05,1.611636943753169e-05,1.0684904712532993e-05,2.412957500712602e-05
