param,w1,w1_mean,ci_low,ci_high
P1,-0.052809316936693565,-0.053124974100109766,-0.07310741028084546,-0.0329530707485235
P2,-0.9575260750580368,-0.957398469412506,-0.9618514393105735,-0.9523093901279998
P3,-0.07115455403264156,-0.07113164755859086,-0.07718447540544766,-0.06548451860789209
P4,0.008042143581747136,0.008003311721172234,0.004105445248128412,0.013026115506582277
P5,0.005889522545094962,0.0057987745214617,-0.0010943103947461267,0.014668693209582641
P6,0.011669788156387277,0.011689648544934999,0.006914604808536395,0.016524957879292382
P7,-0.05615351207958738,-0.05622536042560507,-0.06103603329216774,-0.05181502973215308
P8,-0.05749931607203885,-0.05755650003274521,-0.06156597941827635,-0.05370743699414313
P9,0.18692148384474652,0.18690522224981432,0.1774917832204412,0.1970079998222853
P10,-0.18345965543924744,-0.18343369139348892,-0.19524419404331908,-0.1724442455414159
