eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,0.03212298803050886,0.032132959690715626,0.03118867404550043,0.03312894512104372
2,0.0034583641539270055,0.003530010276037047,0.0029054326797831992,0.004284235959438235
3,0.0015652304713791876,0.0017363244009126217,0.0009382731784412124,0.002801503741091506
4,0.000984092659724433,0.0010289974809260221,0.0006001962615858107,0.0015799673811467572
5,0.0007735214559919294,0.0006776111087771222,0.00036450965459077926,0.0011110917368541882
6,0.00046778970001974343,0.0004084999694285457,0.0002381971006554922,0.0006487851083722631
7,0.00035493820900623204,0.00028008966820631734,0.00014042008806919556,0.000418725716902965
8,0.00023434072861003036,0.00018274586906489335,8.014221416011716e-05,0.00027507647174856005
9,0.0001158339768444845,8.131838928759047e-05,2.0555056850393234e-05,0.00013910096409184557
10,2.4079730742444268e-05,1.916577526043741e-05,1.216077927318299e-05,2.8467333683743465e-05
