param,w1,w1_mean,ci_low,ci_high
P1,-0.4789549691744009,-0.4792252333377483,-0.5013886909475785,-0.4564607421799729
P2,-0.8164977430650586,-0.8161976601124479,-0.8313070029704959,-0.8012038055330649
P3,-0.04326550165993253,-0.043237082493086096,-0.047507257826111364,-0.039343726807463245
P4,0.0043880763120516765,0.00436801041589473,0.0015102235055975222,0.007798306602599575
P5,0.00814017003930068,0.008088684927478844,0.0034378416263831377,0.01387234319308145
P6,0.02484622420079455,0.024888105535734867,0.0218912859129131,0.02799757235718003
P7,-0.14986747028343533,-0.14991759818545464,-0.15411445486313305,-0.14607165808172595
P8,-0.1559244529990069,-0.15597270762979196,-0.15978142491106137,-0.1524178882438212
P9,0.16447984794444323,0.16441408488915818,0.1560187014776013,0.17303314460723668
P10,-0.16592921059258967,-0.16583901519753194,-0.17572603891334845,-0.15639959454359312
