param,sensitivity,boot_mean,ci_low,ci_high
P1,0.14934898560316376,0.14932932342442476,0.14358657520657045,0.15492055014660358
P2,0.7262603849127265,0.726482431868512,0.7111323506416978,0.7399508125638936
P3,0.013503065832103183,0.013463370084862349,0.009399820310837446,0.018989769953088136
P4,0.0038958070021458077,0.003844689384384754,0.0016608906411852164,0.00649117476477794
P5,0.008362953356487762,0.00825714686056147,0.002952728263655628,0.01526040109143212
P6,0.0043042139233825235,0.0042961502277565995,0.0021086681893427964,0.0072891256819866655
P7,0.00542248075036928,0.005456239603960712,0.0040786137015378235,0.007087902818947057
P8,0.004312102402345588,0.004303268443159515,0.0034648081474610345,0.005390493102597271
P9,0.043154067213508646,0.043163695832477735,0.03955315079402529,0.04739937660387185
P10,0.04143593900376689,0.04140368426989937,0.03806250397398817,0.045131453466832346
