param,w1,w1_mean,ci_low,ci_high
P1,0.5961968913563463,0.5961607632617201,0.5915214808873966,0.6006762731918797
P2,-0.7488892888301102,-0.7488563904482128,-0.7539971070954772,-0.7431965466845452
P3,-0.0860662381867887,-0.08606043422834975,-0.09175479401508116,-0.08070407147426976
P4,0.012637372392687012,0.0125989291646621,0.008207546266919717,0.017682293429130625
P5,0.00018998700187355954,0.00011966856226644917,-0.007396581346543442,0.008877640950734627
P6,-0.013871694602972395,-0.013828301827056817,-0.020341340844074424,-0.008182671801329247
P7,0.11682357950205284,0.11682961267985204,0.1125832553109548,0.12088435146381639
P8,0.12429197598729642,0.12429584541134589,0.12143365165600169,0.1274021818664828
P9,0.1583098664992014,0.1583254059221157,0.151521939088013,0.16618730913341964
P10,-0.1476356373516616,-0.1476234461472552,-0.15561891423001492,-0.140388326382453
