param,sensitivity,boot_mean,ci_low,ci_high
P1,0.4398869830905106,0.4398585488760508,0.43576164422648794,0.4440890122189827
P2,0.45879570827133126,0.45889133976895197,0.4507066029501252,0.46658925008459273
P3,0.014104203050531554,0.01409910050457947,0.013621316084630661,0.014607859200787193
P4,0.0003915499978641825,0.00038859062767072905,0.0002609737102108213,0.000546748063056347
P5,0.0006493608907069848,0.0006442488632907804,0.0003000128176256056,0.0010994529765458233
P6,0.0004451773999013398,0.0004445634663492296,0.0002644875410923727,0.0007067455611577138
P7,0.0007539067477230262,0.0007579381361928335,0.0006401807392117755,0.0008823643573716308
P8,0.00034980205807844583,0.00035015752340031563,0.00028870182792441803,0.0004169292078252849
P9,0.03943221343159891,0.0394074347436714,0.03692036037189981,0.04228560781807644
P10,0.04519109506175339,0.04515807748984156,0.04201208077899694,0.04870290235998348
