eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,1.280795338896026,1.2811671241581934,1.2530885164275438,1.3066605065893555
2,0.043468371084704284,0.043458781132899825,0.039360138787260475,0.04788300137239719
3,0.0036417636310597276,0.003662651066522303,0.003088207372011127,0.0043209090571922435
4,0.0011238548913744808,0.0012314036653594174,0.0006707912286133907,0.001999349928488063
5,0.0006815154759755294,0.0007097362144295318,0.0004146384688901962,0.0011017809687518985
6,0.00047615038829388847,0.00045032874113480235,0.0002827966777525947,0.0006937844125632025
7,0.0003436991258768527,0.00029246878969053035,0.00016688247007271676,0.00044714503664793266
8,0.00024809372834440357,0.00018692727775584882,9.769549461707113e-05,0.00028813891197047907
9,0.00011030354408390582,9.00036138962166e-05,4.616177472357074e-05,0.0001284044912030909
10,4.9848733132732116e-05,4.294489744405742e-05,2.6997729194145393e-05,6.059463281774514e-05
