eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,0.6834126353230221,0.6836159405046562,0.6679063680030506,0.6977282571469213
2,0.026257412886985288,0.026253018245080036,0.023732861001693042,0.02903312349288546
3,0.0029368043940052276,0.0029677417064179813,0.0024591600244579406,0.003530143711512146
4,0.0012028988791054215,0.0013288408188155479,0.0006875653868230379,0.0022214182072263886
5,0.0007373252079012893,0.0007556383297132539,0.00039718609820506106,0.0012212666308477555
6,0.0004943004879703408,0.00046099318788971137,0.00026197571925991444,0.000739028738085504
7,0.0003598141943778186,0.000285108404687985,0.0001507937674643429,0.00046710179241619574
8,0.00023177093523932393,0.0001767907442803952,8.897588534285546e-05,0.000272813629653906
9,0.00010584571872525702,8.465708182506517e-05,4.026287750201037e-05,0.0001243264588070187
10,4.2872494038028246e-05,3.616993966890882e-05,1.9177035963040268e-05,5.2094783953018366e-05
