param,w1,w1_mean,ci_low,ci_high
P1,0.566345597540414,0.5663134170496102,0.5628995266379953,0.5697562955079993
P2,-0.7574772165522009,-0.7575485885885221,-0.7629203878830251,-0.7518312467835114
P3,-0.12128434078381375,-0.12125869002667328,-0.12410532714838439,-0.11835638255749036
P4,-0.0024455780945210615,-0.002412398032498091,-0.004363066941950321,-0.0008145371573298361
P5,-0.0003691547305381721,-0.00034791421416365545,-0.0028904313958329868,0.0018909357047556814
P6,0.010200843913712149,0.010174633619993632,0.008435087876998308,0.011954901320915812
P7,-0.06695982781668879,-0.06695841200359683,-0.06889341798452261,-0.06503543970331627
P8,-0.06294051711534966,-0.06293122904768074,-0.06430453321242105,-0.061521201725634155
P9,0.1964697852064236,0.1963385170309545,0.19019422347427326,0.20336432802243895
P10,-0.20884291022806387,-0.20871126347738084,-0.21637437088222916,-0.20195271111736454
