param,w1,w1_mean,ci_low,ci_high
P1,0.6649440644800293,0.6651177053511147,0.6533612960232307,0.676556724683931
P2,0.6521805882300381,0.6519409187007782,0.63882808969533,0.6654903162948486
P3,0.027778131834565057,0.027747113531528568,0.025448265759999516,0.030241805456824606
P4,-0.00029779621275564965,-0.00030402577315263884,-0.001909063325407033,0.0011509388361548695
P5,-0.008180216082997219,-0.008170228777568036,-0.010640143779781943,-0.006090573399250151
P6,-0.03165353274598482,-0.03169800809162209,-0.03338157442759654,-0.029946399878652143
P7,0.20636942611231068,0.2063932958417409,0.20365065513085812,0.20916308025904706
P8,0.21482922549945088,0.2148559694067364,0.21228573466186665,0.21757518631887318
P9,-0.14168720638971902,-0.14160246731795728,-0.14850822532867902,-0.13468321909018752
P10,0.1478313074767666,0.14770803364074656,0.13988336696397227,0.15591738515492992
