eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,2.72567611772939,2.7258128934300725,2.698018426251526,2.7521551371386397
2,0.07470336977518892,0.07469710391510474,0.06924294615124721,0.08040785547527271
3,0.054685279215064705,0.0546059213136862,0.05073866794819482,0.05896579105600564
4,0.007530746966169512,0.007515149032480234,0.007150821082369762,0.007882039514701986
5,0.0022523590683052124,0.0023871964084709496,0.001282533176576785,0.003841548176604202
6,0.0011214956692490539,0.001202102501153998,0.0006326762348458951,0.0019410152494663312
7,0.0008685998865597477,0.0007359972762010363,0.00037750694076922126,0.0012255787877136343
8,0.000505231791025469,0.00041949141312934895,0.0001970771200571322,0.0007002364314560645
9,0.0001887898031007557,0.0001571959446265864,9.348715926816056e-05,0.00023847633678394136
10,9.132988581065992e-05,7.787575530249455e-05,4.671179176616663e-05,0.00010356408508035495
