eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,0.3487633460141074,0.34882690674679934,0.3421540570707483,0.3558857115715645
2,0.04285365977851287,0.04286407647202312,0.04030156496744897,0.04539802821929974
3,0.009794183882317078,0.00979546118861875,0.008762974965426622,0.010888054228427785
4,0.0020450216833505785,0.0022979860105465837,0.0013745904178901459,0.003654393234399903
5,0.001418301004151849,0.0014302606887223867,0.0009771944455553275,0.0020753854696462528
6,0.0010185106134704492,0.0009763071466294578,0.000537151643695311,0.0013719580667345037
7,0.0007391607307970529,0.000614363051369924,0.0002646631767574967,0.00104326442465329
8,0.0004759591996101548,0.0003467378827347552,0.00011397286464499755,0.0006181559900748479
9,0.00016316412192319602,0.00011762865020659526,3.330165081835414e-05,0.00020962740020690797
10,3.786937355469412e-05,3.2609116185000205e-05,2.33082499459528e-05,4.320073473264815e-05
