eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,1.6758981654650151,1.676267333480186,1.65669262527507,1.6949257008023098
2,0.10354587016558359,0.1036236248794706,0.09694764545601532,0.1104033534796236
3,0.03396893136947043,0.03382833989134624,0.031708557863316764,0.03608887867402928
4,0.005211239570098425,0.005219467753218272,0.004879828091897774,0.005585658285968431
5,0.002217257430554851,0.002392881729987441,0.0012419450615842114,0.003974734721312756
6,0.001230537043421071,0.0012907400254885334,0.0006348574761313876,0.0020658841302825534
7,0.0009073572601786443,0.0007723924795711387,0.0003773554465468214,0.0012949213830386146
8,0.0005640603346540839,0.0004412474410991484,0.00016422145384543797,0.0007600281930913713
9,0.00020088234174876906,0.00015749481977300913,7.758086638451506e-05,0.00026001137719994325
10,8.064593266284384e-05,7.026231677623599e-05,4.547356260531668e-05,9.120769694295781e-05
