param,w1,w1_mean,ci_low,ci_high
P1,0.0019505635437976098,0.0019730662829592024,-0.010524688193698898,0.014387302623343642
P2,0.8431237598512941,0.8431892983999972,0.8353103975809599,0.8502726713733717
P3,0.11548787203876715,0.11546126933097356,0.10879874306163465,0.12109689410373241
P4,0.011767560925875484,0.011688521239493283,0.007395869535349271,0.016687073514660845
P5,-0.0024253295359296274,-0.0024127511077497344,-0.007954318092396629,0.0035240666607713614
P6,-0.03334104277889407,-0.03328721798813935,-0.03734255950489061,-0.0287925043292998
P7,0.2657951974364159,0.26581834463724907,0.26076237206308583,0.27118464085509675
P8,0.2692993262431454,0.2692591398613053,0.2647158948556322,0.27388069719324015
P9,-0.24291618674023555,-0.24268329770874297,-0.252089203620528,-0.23398315439980066
P10,0.2690122702875441,0.26878168494668353,0.258644504844652,0.2795146006754314
