param,sensitivity,boot_mean,ci_low,ci_high
P1,0.2714906556472672,0.2717550515242188,0.26362613740906954,0.27987742416299954
P2,0.553753257893254,0.5535667099584411,0.54457014170927,0.5626937245477949
P3,0.003423632257117142,0.0034179152702470796,0.0031095786434876755,0.0037719782136628735
P4,0.0003239566153562003,0.00032127636239943013,0.0001947320175647896,0.00047261044613213193
P5,0.0005929257685678732,0.0005896828238028914,0.00028159983378565906,0.0009950608761852666
P6,0.0014206897422480423,0.0014240417324955109,0.0012484243849962583,0.0016269190204885292
P7,0.04217541695181333,0.042193676644356436,0.041211055745469044,0.043162108251756474
P8,0.04484015017300399,0.04485822696083425,0.043862206466850816,0.04588393530225803
P9,0.03836744172676076,0.03832764907469137,0.035699330827737914,0.040850388060200714
P10,0.04361187322461094,0.04354576964851348,0.04051052638702293,0.0465209772373963
