eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,0.8327136863938165,0.832900370435019,0.8221465753452037,0.8437031116518667
2,0.0728744222160288,0.07290500766144131,0.06841610267808337,0.0774276668657599
3,0.018591997789814928,0.018534300015656955,0.017107708204449498,0.020047816395582164
4,0.00287900972636135,0.0030407558110531457,0.0026154866913461238,0.003987768957638221
5,0.0020368863952718104,0.0020835510967926758,0.0011373746619774221,0.002889943990809026
6,0.0011848159001418925,0.0012125996465739888,0.000588666525991953,0.0019382252243510352
7,0.0008307238440261534,0.000706175345150614,0.000319276721401117,0.0011985569038386206
8,0.0005236654218716532,0.00039621463781174855,0.0001360738087554934,0.0007043291026266632
9,0.00018429419862695518,0.00013757876349761744,5.185583324127145e-05,0.0002376726534389943
10,5.7499979622767115e-05,5.030349172669308e-05,3.512630553811105e-05,6.495342668036798e-05
