param,sensitivity,boot_mean,ci_low,ci_high
P1,0.5157928634551199,0.5161569967508373,0.4875445626055223,0.5452120638248931
P2,0.30862047384475655,0.3081016485676655,0.2765610937922597,0.339080751542083
P3,0.0004142898373824149,0.00041462360102399737,0.0003464554436965681,0.0004937272564330914
P4,0.00028202666872842376,0.0002821858024426632,0.0001963368738303541,0.00038962655132823265
P5,0.00020620200894711806,0.00020607444099724783,0.000173395535601305,0.00024406414280215598
P6,0.0009479518893321603,0.0009486183537838163,0.000831711167493901,0.0010776253088189461
P7,0.07126230609889075,0.071372052258936,0.06377266532552651,0.07974284432891497
P8,0.06268026734611773,0.06274018797636591,0.05595102359882887,0.07001748495109417
P9,0.025052902745103158,0.02504993535516989,0.022402716937564914,0.027791129641817507
P10,0.0147407161056224,0.014727676892777297,0.013218333228401062,0.016353343938249762
