param,sensitivity,boot_mean,ci_low,ci_high
P1,0.43544265851454106,0.4358781686691277,0.40630646722330266,0.46622922650476345
P2,0.4233259017500465,0.42274063135798945,0.3873651594951379,0.4578557667736112
P3,0.0007459320497098927,0.0007446584075764923,0.0006163401592342772,0.0008782978649277212
P4,0.0003794422373977508,0.0003794339857956346,0.00024391795694922203,0.0005433302898774201
P5,0.000263993035277625,0.00026337275266078255,0.00021657815255823388,0.00031905065770735443
P6,0.0007718524624184302,0.0007721162307764249,0.0006313220547568574,0.0009390149185592429
P7,0.049075015725868414,0.049176057898235634,0.04216275425448976,0.05670121451764712
P8,0.04387195311466287,0.04393914958235723,0.037710497354876464,0.05069179148026199
P9,0.02876991701417707,0.028765759941886827,0.025909814974312387,0.03170139678261625
P10,0.01735333409590078,0.01734065117359342,0.01567405006132066,0.019302589349025085
