eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,2.9430864410548847,2.94550463469388,2.6618012507272324,3.266299723049899
2,0.5653025638898442,0.5657242964018393,0.5232833147392217,0.6106974701494394
3,0.1685840901482145,0.17116887089826374,0.15260663227770904,0.19272563948578428
4,0.1432739650048605,0.139900480259938,0.11719023105695645,0.1610114069334688
5,0.003590644459013876,0.003830120203812639,0.0030385185293804835,0.005437321392719374
6,0.0029969373513848464,0.0028020653427230126,0.0016967787783273096,0.003632152438060496
7,0.0018393640686972976,0.0017550103354584939,0.001225009440820048,0.0023148998580406486
8,0.0009975664198493964,0.001027065296908359,0.0008275104493132104,0.0013223014715784348
9,0.0009187740553903127,0.0008421874351115983,0.0006708006658440888,0.0010126460513100218
10,0.000439979398728839,0.00041213144004696717,0.00029955698014711785,0.000534410083243996
