param,w1,w1_mean,ci_low,ci_high
P1,-0.7928449023273444,-0.792014019568495,-0.8217120274103219,-0.7574257727179358
P2,-0.24068474642186072,-0.2402262443090424,-0.289716208889589,-0.19107202355405528
P3,-0.004663557802035704,-0.004549591439830697,-0.007665256060051817,-0.0016104476877650978
P4,-0.009309702711293544,-0.009297303870662948,-0.010860109971086218,-0.0076764639771287144
P5,0.004942915555499086,0.004967883978255192,0.0034135541270196683,0.006498058418825011
P6,0.0439991907001313,0.044002735254899755,0.04106775292336859,0.046647806532054865
P7,-0.40260638947883576,-0.4026184121913991,-0.42581562478497226,-0.3783652710628364
P8,-0.38603482041950266,-0.38609635598512804,-0.40803268305695367,-0.3631739349142228
P9,-0.0161773671969406,-0.016611890272172036,-0.043484512202314245,0.009265492091635116
P10,0.004747475756743276,0.005039220443636669,-0.013512678868250222,0.024293014903386333
