param,w1,w1_mean,ci_low,ci_high
P1,-0.8718988090330134,-0.8702987944298217,-0.8965851453299569,-0.8301028641107162
P2,-0.36046459136134656,-0.36162132920531015,-0.43721625003892667,-0.30311029713339677
P3,0.007659970668297574,0.007754785231750576,0.0050554528917717365,0.010695493955877398
P4,-0.005087061553653922,-0.005099092087441818,-0.006383551551648044,-0.003884016767732289
P5,0.0030177179308117355,0.0030286373828621294,0.0016880765832680779,0.004343683167256972
P6,0.025480273435843824,0.025507639202626425,0.02351259620070506,0.02746389764036558
P7,-0.23818312639954664,-0.23821740325997903,-0.25257717488381065,-0.22309998972226053
P8,-0.22429131623523968,-0.22424631520467025,-0.23798929260238688,-0.21011475469411445
P9,-0.03879827561411911,-0.03956015572279898,-0.06875431661130366,-0.01578477932750971
P10,0.023911052865091084,0.024464479466880087,0.0069437074817720245,0.045619434279109965
