param,w1,w1_mean,ci_low,ci_high
P1,-0.7087718270357941,-0.7080009648939269,-0.7282430102672816,-0.6858003346411665
P2,0.4552580018686079,0.45504240054752515,0.43576340940890035,0.47361184545447377
P3,0.02409262354164972,0.024178161300585088,0.02025244458639313,0.028144128253366037
P4,-0.013217321086912438,-0.013208844298651113,-0.014831526283352336,-0.011630311598733864
P5,0.006733405889088491,0.006725877914993214,0.0047556554268302605,0.008662425467555268
P6,0.05184015182228032,0.05191531241714756,0.04859228447526404,0.05549449899520766
P7,-0.38350845618345925,-0.38396446633185083,-0.40876675628277975,-0.3602971319120032
P8,-0.3717329460699575,-0.37219170832789666,-0.39592769678989603,-0.35072028205234623
P9,-0.03621020855160695,-0.03605146047787773,-0.050143342364730184,-0.02296184148201433
P10,0.01787339900144215,0.017763772201973956,0.007908390691497265,0.027884181127031844
