param,sensitivity,boot_mean,ci_low,ci_high
P1,0.3821431862035277,0.38223687697030345,0.3627169265638656,0.4022225000985782
P2,0.47076457306850517,0.47035190539004973,0.4501977318432697,0.4901909632810689
P3,0.0018299408800916321,0.0018237472259340977,0.0014795848123439232,0.0021882698762946576
P4,0.00047290441852141437,0.0004730022993488177,0.0003193951745071845,0.0006554745235496386
P5,0.00035962965782454314,0.00035787172603564843,0.0002832670523937961,0.00044131052514393934
P6,0.001458765694543813,0.0014628581416357635,0.0012756815271638294,0.0016767703717725435
P7,0.04597136601944141,0.046143514359858404,0.040877176220541156,0.05215625637432028
P8,0.04423919473370189,0.044419511173900535,0.03932175223366461,0.05023276288430423
P9,0.033365087059075677,0.03334249298570894,0.028897453524892893,0.038203898968786516
P10,0.019395352264767043,0.019388219727224543,0.01677954149680866,0.022100486148227162
