eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,1.2766383055446116,1.2789725450843055,1.223782445067574,1.3392471289608179
2,0.529144969279177,0.5290477131883016,0.47837240720350477,0.5775946516693906
3,0.1862371654654656,0.1857442312105145,0.17157788102892813,0.20058634801606054
4,0.05120260453665557,0.0508013898256277,0.04599135531736276,0.05601004823761152
5,0.0017291086999455924,0.001734272707864448,0.0014374297330505936,0.002074980448802306
6,0.0010466276293683344,0.0010568907119745039,0.0006813024345362633,0.0015225386035920318
7,0.0006869831311648759,0.0006713609577578445,0.000523381041971813,0.0008203574567833289
8,0.000478237700817293,0.0004733732031403707,0.00039270467100835284,0.000577013938738291
9,0.00036648182868033886,0.0003387756775322195,0.00024824217593532157,0.0004338797941459202
10,0.00025325274624167304,0.0002402511226207564,0.00017908766009334874,0.00029268304488482504
