eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,1.8096971654993952,1.81252086941071,1.673583807214009,1.9632959248450224
2,0.2943605300114568,0.29465083006478815,0.2722612660379993,0.3192645387846406
3,0.13057639643022959,0.13064841232406435,0.10541031725853964,0.15756398080881395
4,0.09459568445020049,0.09356828133326475,0.08481686817739575,0.10203641256303272
5,0.0044075103022501875,0.0043765153558333065,0.0037776177698794025,0.004987813854351471
6,0.0019047250230165198,0.0019535319042284847,0.0011742828970242104,0.0031230735073293887
7,0.0012947458188428307,0.0012244848708509752,0.000856714997449389,0.0016052799584415506
8,0.0007520153960380902,0.000754882956895007,0.0006045906476324611,0.0009653737536994149
9,0.0006104750381384821,0.0005771451787353719,0.0004661615684290782,0.0006930502722157463
10,0.00033479863226642826,0.0003187169691663903,0.00023992256715192227,0.00040488130357284064
