param,w1,w1_mean,ci_low,ci_high
P1,-0.889853854977317,-0.8885879068562343,-0.9124823201027475,-0.8594349156796341
P2,-0.18516702833982976,-0.1852675113060614,-0.2688455763349493,-0.10270828781992064
P3,-0.005021969432855963,-0.005030370255862866,-0.0069487515445676344,-0.0031526361651382333
P4,-0.005707246527793608,-0.005706402732812097,-0.007641916921290382,-0.0039126700757170264
P5,0.004536944172387512,0.004555354267509813,0.002878650782188584,0.00610942992518659
P6,0.03041456589294843,0.030403203608569948,0.027612988598032424,0.033278608888424384
P7,-0.291962836059822,-0.29196979264217504,-0.31667153567447465,-0.2686520515127341
P8,-0.27728500577704523,-0.2771963720798028,-0.2999544300268812,-0.2554688345354815
P9,0.08046446547943815,0.08015210324788152,0.06057508795333094,0.09861802489623253
P10,-0.06531511006841155,-0.06508206920860889,-0.0785645691835972,-0.05078643409023205
