eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,1.8611616095721917,1.861735993711969,1.715522347023566,2.0014438067387137
2,1.0421481605542393,1.0433873814865837,0.956517455708197,1.1356134535478097
3,0.1558749994034943,0.15622278718615976,0.1408922972716435,0.17231721829976504
4,0.12101171396519855,0.11985248383658649,0.11020426593188613,0.13079573575364134
5,0.002102897264344321,0.0020974001158911054,0.0018500307580498023,0.0023846021417967393
6,0.001061294710294205,0.001081591276284365,0.0007418353608674103,0.0015559112601263682
7,0.0007357235137327447,0.0007257241553542465,0.0006036750464624537,0.0008723435470221173
8,0.0005665658101793707,0.0005484035770499236,0.0004525575998227312,0.0006493454981409808
9,0.0003630860824574316,0.00034014840999713257,0.00023811685745755867,0.00047918360347039415
10,0.00020343732300342874,0.00019502447808996017,0.00014304999724775057,0.0002467476712960432
