param,w1,w1_mean,ci_low,ci_high
P1,-0.8773708821717227,-0.8764894430097875,-0.8959740221677135,-0.8523170886817965
P2,-0.28567028738927486,-0.28637491706842744,-0.33748521162563544,-0.23460774553155733
P3,-0.0018199496866106448,-0.0018097495466931606,-0.003514610654290025,-0.00016881433712898961
P4,-0.004778353767519492,-0.0047904929567818945,-0.006433459324014059,-0.003364919405168598
P5,0.002209352482730171,0.002229125232626129,0.0008572014439771514,0.003604564743138907
P6,0.028674744307100906,0.028690552281508973,0.026424081725270804,0.031179395041701505
P7,-0.2749344457660621,-0.2751150163205171,-0.29554031464316594,-0.2565099970848882
P8,-0.25988704709164817,-0.259962047323345,-0.27897927462531386,-0.24247373172016404
P9,0.053166925608829074,0.05277899970252086,0.03724099403206947,0.06698875852279182
P10,-0.042457110660989554,-0.042183881269961185,-0.053248122626115245,-0.03035053870150551
