eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,3.5657556781772843,3.5689060776527834,3.2393654686835793,3.932051572646384
2,1.4050548333957338,1.4039722535387522,1.2987181578063587,1.5034352785909177
3,0.17289862378902718,0.17239560370242787,0.14135445743570102,0.20628748109122247
4,0.11855426071653037,0.11798114906856723,0.10213998680648102,0.13470066405025366
5,0.004276664980456519,0.004385551761676614,0.002677357949375558,0.0071833692585099185
6,0.0026999106225644672,0.002681654140749532,0.002087959428117552,0.0033019977480054055
7,0.002157181441478777,0.0020609753911063396,0.001514581390136915,0.0025574456313727733
8,0.0013833256967242644,0.001331411098348515,0.001017947174005667,0.0016857935884625034
9,0.0009395233573322974,0.000906058175412441,0.000764790918685455,0.0010531814907679393
10,0.0005854665502494896,0.0005430745077261797,0.00038918498534776274,0.0007101902189196651
