param,w1,w1_mean,ci_low,ci_high
P1,-0.471055404707918,-0.4711641043401103,-0.48445145169964604,-0.45810370247525095
P2,0.8789269155273938,0.8787711290274285,0.8717530595776847,0.885370772904314
P3,0.03517257204370904,0.03514404553378378,0.030714719220149754,0.03932160214935111
P4,0.004995552131187077,0.00496068535104913,0.0037316091140052587,0.006051144012244837
P5,-0.0012433727470728302,-0.0012353786367572633,-0.001979267501201762,-0.000494950663755947
P6,-0.0029342581646931917,-0.002932777826785389,-0.004090212544642547,-0.0018535203706519462
P7,0.04552011329628485,0.04550178250474907,0.039174415861505656,0.051444750204540514
P8,0.043612118665091605,0.04358929931373521,0.038140542613313205,0.04870369426203541
P9,-0.015572338812204253,-0.015357901683966538,-0.03230111127751549,-3.235837025603672e-05
P10,0.010269678665036041,0.010135666560119015,-0.0011661361142041094,0.022917214855758507
