param,sensitivity,boot_mean,ci_low,ci_high
P1,0.4694635169071201,0.469848976327398,0.44096858015146323,0.4992996442324796
P2,0.3508387265754852,0.3502830216746494,0.3153996210090326,0.3847683732992147
P3,0.0005171677809336636,0.0005169174388309959,0.0004287710326809992,0.0006184584277740986
P4,0.0003343088730461827,0.000334398695283107,0.00022791594806695917,0.0004669658050601294
P5,0.00023474257133759114,0.0002344439885071262,0.00019661227491913423,0.00027899534717580854
P6,0.0009749271018234972,0.000975448528495915,0.0008353510445180754,0.0011362944613903664
P7,0.07219734900474074,0.07231736660751839,0.06415833038600659,0.08125484654941036
P8,0.06360670481424863,0.06367744404881569,0.05634849908061704,0.0716763806383789
P9,0.026181490656478047,0.026175833487442544,0.023494083003905368,0.029110643497626265
P10,0.015651065714785924,0.01563614920305784,0.014093858279974081,0.017384371437434265
