eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,10.890754754244586,10.869258767464263,10.238335933011719,11.487966835485754
2,1.3407562570084544,1.3401284280001813,1.195310337615446,1.496132274819115
3,0.46602265576409735,0.4656202252207401,0.41644969733458614,0.5143781017034458
4,0.03960705106524345,0.03965302452722618,0.03507362367786364,0.04463653556551235
5,0.029881391508288866,0.029380902237807083,0.025618249324362116,0.03314202600150296
6,0.0032294800943106334,0.003296172325966324,0.0026309497640987986,0.004118604963706689
7,0.002360316903707817,0.00234739774658065,0.002024547920756099,0.002729606637244109
8,0.0018804371540918745,0.0018511456212706389,0.0015220084045458996,0.0021719017966618875
9,0.0014017653913431186,0.0013387134596259899,0.0010091926055707556,0.001652325083590862
10,0.0008437805103595173,0.0008113796431472227,0.0006614152798531092,0.0009728173008244518
