param,sensitivity,boot_mean,ci_low,ci_high
P1,0.4342742822291606,0.4338298452756165,0.4128664835551259,0.4554176905096778
P2,0.1949520076778918,0.19491910383506003,0.18123681893205534,0.2083999511982094
P3,0.0032256394739507005,0.003212391560776638,0.002608347223632068,0.0038365939318678382
P4,0.0005617074823355462,0.0005618067744953782,0.0004135956500949202,0.0007382029143562554
P5,0.0004575981322067704,0.0004554671747218906,0.00036895840956643287,0.0005541049237112021
P6,0.003159069360190214,0.0031658656194404598,0.0028815621960286567,0.003463458560625133
P7,0.15991540979820398,0.16024042953692957,0.14818472699136795,0.17375544698039186
P8,0.14660904727221008,0.14693912223852498,0.13602634029234667,0.15937583465906532
P9,0.03738528265882379,0.037264182367667285,0.029264313387221973,0.045540251584804015
P10,0.019459955915025726,0.0194117856167675,0.015378682558512971,0.023872265438974385
