eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,19.884286502925207,19.911464562403356,19.14740011034232,20.682125875582148
2,6.621798448695765,6.6076262332286415,5.9308416619434325,7.333047815001309
3,2.643039292599137,2.641463951997515,2.3999662832745963,2.888312965679865
4,1.2325470825806668,1.2281685967245604,1.0909142603394506,1.3769798942059115
5,0.11927976339661525,0.11862947319335562,0.10566696983542946,0.13090879212992154
6,0.012214207956523889,0.012166219554158338,0.010956720484330334,0.013415777565837915
7,0.005913032246375646,0.006130048121467014,0.005259599452776974,0.007275339353987439
8,0.005591800349586694,0.005287014103354469,0.004479300781769058,0.006073277729086223
9,0.0035599680524050084,0.003499506622386833,0.0030749452687751223,0.003952072388918648
10,0.0020642906376909832,0.0020168538700086128,0.0017817130460665567,0.002267088524147893
