eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,0.5298356607711274,0.5305881377923957,0.49784888201999367,0.56554905139063
2,0.1590557588632594,0.158870627080529,0.14610785340796212,0.17233273744393968
3,0.08053662696712507,0.08019612859907332,0.07388860027399914,0.08664966102365604
4,0.038891071066293664,0.03861556529985977,0.035019042017370286,0.04225592586346716
5,0.012198401516769215,0.012096079596678614,0.010629575150098627,0.01364711182501662
6,0.0006069669708486796,0.0006293412200108402,0.00046459183990757815,0.0008658615311607688
7,0.00038446193655919506,0.0003836503095571732,0.00030344228702996405,0.00046004886405376355
8,0.0003095750015960811,0.0002892822067979671,0.00020642255939988934,0.0003753771240383144
9,0.00017052709651350112,0.00016134129831447004,0.00012432232967283618,0.00019779586823577325
10,0.00011074789859738002,0.00010657758258299971,8.556980381683119e-05,0.00012863508779988104
