param,w1,w1_mean,ci_low,ci_high
P1,-0.2484054127932014,-0.2479786412598033,-0.26991411393179005,-0.22506197266759193
P2,0.9291094417459657,0.9290311975093353,0.9234867636021675,0.9342189570367929
P3,0.21391700722158832,0.21377789538531547,0.1978441840050181,0.2308519580226221
P4,9.051359901205216e-05,0.000130386258677988,-0.0009879928289208524,0.0012926044484547472
P5,-0.005105139921378672,-0.005102169297951728,-0.00604503520194478,-0.004163831862242842
P6,-0.0070122548487672335,-0.007025117451453916,-0.008702350877857182,-0.0054940328635618
P7,0.1246327549473693,0.12469266007347798,0.11423441605558565,0.13623959775529684
P8,0.11073642021577441,0.11082469543006898,0.10096374873736798,0.12179639081518598
P9,-0.029530301851502586,-0.029453183131917866,-0.04821526857224244,-0.01255578680854054
P10,0.02338270119316406,0.023355553978949294,0.0113482400183993,0.03592436104452253
