param,w1,w1_mean,ci_low,ci_high
P1,-0.6246133562688114,-0.6229910286348544,-0.6681212416242613,-0.5725372912511075
P2,-0.5773234983375937,-0.5779916438005327,-0.6352279744853245,-0.5194542867551988
P3,-0.08265125093536449,-0.08226890848843908,-0.09133069048270694,-0.0730766928581175
P4,-0.010440699803795788,-0.010374056655558671,-0.012302196943674027,-0.008547930914879109
P5,0.010113068370997035,0.010117942718199581,0.008521468381335332,0.011593737250204584
P6,0.029486941800788855,0.029468080401026456,0.02604867266161458,0.032913767975160296
P7,-0.32921480040435097,-0.3290639938676948,-0.3538273390506157,-0.3064670633345928
P8,-0.3070506858959145,-0.3068735798330884,-0.32945367886572574,-0.28492489177720504
P9,0.20968678194237225,0.20873626937787806,0.18138205426197515,0.23556112035429436
P10,-0.14836673151304294,-0.1476649476060386,-0.1663472512772848,-0.12869195084574533
