param,w1,w1_mean,ci_low,ci_high
P1,-0.5814955161045083,-0.5815445775281084,-0.5926257242447115,-0.571199328491245
P2,0.7881893844101316,0.7880516556004324,0.7786909384845838,0.7969376263141317
P3,0.17261629825251276,0.17251094572463,0.1573175558965819,0.1879306028538699
P4,-0.00016884227288992539,-0.00015312113685653458,-0.0010813143238599591,0.0007507090524419654
P5,-0.0010163544582354714,-0.0010253950028629572,-0.0018388819357866705,-0.00012820729191583485
P6,-0.0006442474039496142,-0.0006499310963138752,-0.0017804416280810277,0.0004210726768401643
P7,0.014699207877200391,0.014599427668696366,0.011215483348891756,0.01822879108943786
P8,0.008445976607775022,0.008353292791913183,0.0048518917390397084,0.01196309710494194
P9,-0.08374108880796206,-0.08374384950511654,-0.09934010624460923,-0.06930796365876545
P10,0.05935170515237518,0.05937777560363901,0.049156816685836754,0.07047436442789792
