param,w1,w1_mean,ci_low,ci_high
P1,-0.3065189375465869,-0.3117069511055029,-0.5565831365482542,-0.08436314527110043
P2,-0.9009678137684822,-0.8871298609293533,-0.9719131146378343,-0.7311346712699064
P3,-0.1333308400374639,-0.1313089737022393,-0.14526762269089036,-0.1167372836752581
P4,-0.01042347949093561,-0.010284883810340397,-0.012454754272775056,-0.008178467518307815
P5,0.008238309056980064,0.008183279675560949,0.006338595398225265,0.009951826282751281
P6,0.014000906093733851,0.014064250904753562,0.007715798253421879,0.020263948996237024
P7,-0.18220799164201956,-0.18200079676629627,-0.232409966552605,-0.12726803980908902
P8,-0.16312859626012785,-0.16302431528934863,-0.2108862268758648,-0.11138555926202522
P9,0.1041155986958955,0.10447321904815834,0.03802235797521255,0.17355560404037454
P10,-0.07418041192506886,-0.0743537774871828,-0.11958954710422229,-0.028912566926279897
