param,w1,w1_mean,ci_low,ci_high
P1,-0.6081607785668361,-0.6080858426226644,-0.6312094202177303,-0.5833769410383141
P2,-0.5104196291932488,-0.5104238070994168,-0.5566213299067344,-0.4605829475353686
P3,-0.0434624329171011,-0.04335685028504774,-0.05123951279496579,-0.035700911184183955
P4,-5.844195878191528e-05,-4.017273258048614e-05,-0.0012259833762944684,0.0011378886141837458
P5,0.0029969207160366884,0.0030152373527648282,0.001789463826695222,0.004179100500307517
P6,0.028295928701827282,0.02828290273715146,0.025868393076819984,0.03077298024399777
P7,-0.26515569783436765,-0.26514163090850873,-0.28088083468316705,-0.2499457016832472
P8,-0.25449522914069156,-0.25452071979528246,-0.2685704993267244,-0.2402603749346716
P9,0.39190845006296576,0.3908040998903218,0.352007556841697,0.4311738900861127
P10,-0.27972494161521017,-0.27890297592895275,-0.3082879459230336,-0.25098230232358854
