param,w1,w1_mean,ci_low,ci_high
P1,-0.1203229465398795,-0.12241142389726326,-0.18485107999817335,-0.06398615786507139
P2,-0.909325449397172,-0.9079431185545213,-0.9262458680068683,-0.8837857551147353
P3,-0.18232858206427646,-0.18204597526198918,-0.19977061270371302,-0.16509066550649767
P4,-0.00257101703098552,-0.0026356675183389785,-0.004086257832646518,-0.0012358823085711918
P5,0.008889415106426851,0.008874189722564966,0.007646426789917166,0.010010986734057484
P6,0.018714575706725342,0.018778883060385623,0.015978669188132906,0.021794929286227283
P7,-0.25674624357859027,-0.2571513230697509,-0.283201156909958,-0.23334532993005386
P8,-0.238822945168954,-0.23926151977231763,-0.2639593049084986,-0.21592089049872956
P9,-0.03962775193858933,-0.03938399061939686,-0.06498138754776984,-0.01165231885223661
P10,0.021086610657871638,0.020915751393449793,0.0017471342147982998,0.03835293876060363
