param,sensitivity,boot_mean,ci_low,ci_high
P1,0.13816590381666913,0.13828123685983137,0.1282231512272103,0.14882471911963852
P2,0.6615685359469354,0.6613447080965781,0.6399253974962914,0.6818763213337711
P3,0.06881777383091861,0.0687271349942557,0.061866577489747956,0.07637323570408767
P4,0.0001949711406658968,0.00019550473821177076,0.00017064211138699835,0.00022161125157517015
P5,0.00015562323922052476,0.0001557240726080436,0.000136163907603159,0.00018103301636200137
P6,0.00042162382025095834,0.0004237366052844687,0.00034955493148399017,0.0004986844265084985
P7,0.0272892848486748,0.02731183637939546,0.023832681673408927,0.03127332434335487
P8,0.02323191665389873,0.02325090537074539,0.020008802414246567,0.026938239958205008
P9,0.054139459603673154,0.05424098495747194,0.04741331076619425,0.06064157950572711
P10,0.026014907099092547,0.02606822792561862,0.022935952232930382,0.029281048312884875
