param,sensitivity,boot_mean,ci_low,ci_high
P1,0.26314658970920496,0.26347400609379895,0.24557202859748556,0.28368401238335994
P2,0.5555467292190783,0.5552716932744485,0.5324989994005608,0.5769555528378061
P3,0.052084883729478455,0.051979732908040234,0.044376919668595353,0.060333678564301614
P4,0.0003965433962253349,0.000395068126970202,0.0003122902397565813,0.0005068970269797973
P5,0.0002555510074410441,0.000254672871074582,0.00020725176408263837,0.00031437512949897885
P6,0.0007514562871741044,0.0007524608167762152,0.0006556564316091565,0.0008620724199104701
P7,0.028708515108607526,0.028773251946376262,0.02564353583034894,0.03230585875669577
P8,0.02865451684752168,0.028719290254246816,0.025612331906854587,0.03224310488928804
P9,0.04724057055684666,0.04719748945745673,0.04158669660686357,0.05318130021079808
P10,0.023214644138422065,0.023182334250811277,0.02043928232418427,0.0260932015213686
