param,w1,w1_mean,ci_low,ci_high
P1,-0.4542420212712806,-0.4542548505458276,-0.4676699872831844,-0.4406408529344835
P2,0.8596754463394738,0.8595716614779171,0.8525093546124973,0.8664888854015981
P3,0.2044240489736999,0.20430186372295778,0.1882317535552135,0.22083094914554147
P4,-9.725045420902971e-05,-7.08014135590689e-05,-0.001117585673657992,0.0009432873158181442
P5,-0.002811241633718962,-0.0028147134666237825,-0.00364742090016662,-0.0019381270281594958
P6,-0.0027003724693947435,-0.0027046218851893454,-0.004016768347223779,-0.0014729786008310028
P7,0.05937964640865679,0.059302012170461986,0.054131785937453096,0.0651855889181253
P8,0.049377854785889186,0.049321986917937516,0.04421823176268358,0.055248961343773065
P9,-0.06735332348293223,-0.06731967956884989,-0.08339104295795671,-0.051725631169776354
P10,0.0481386704208669,0.04814295578664957,0.037100972565229574,0.05903206304276893
