eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,8.864176475307735,8.859567668452753,8.244345138797257,9.430659698142437
2,1.4465761126494905,1.4452170079698514,1.2985743415495952,1.5978735568548632
3,0.4080182901274295,0.4099382848108472,0.36631700150916535,0.4557553814980375
4,0.34988942101499415,0.34528224957095727,0.30312243868697486,0.3876922698538927
5,0.024343826493528273,0.02422775822671039,0.020225729455002783,0.02854593908530116
6,0.003581935048467389,0.003637881809080742,0.0029618755747674082,0.0044986731910405696
7,0.0029390232371827914,0.0028675324031945926,0.002486369079258847,0.003264859621629235
8,0.0012357790756627616,0.0012275522025073937,0.0010514167374894158,0.0014201165848096015
9,0.0008584109161641985,0.0008461454598562,0.0007273566059188709,0.0009816927417573597
10,0.0007498052929253996,0.0007113849944256972,0.0005920135578632083,0.0008020070135969877
