param,w1,w1_mean,ci_low,ci_high
P1,-0.7138733936699073,-0.7132377169185258,-0.7450802130993092,-0.6790839095985168
P2,-0.06012027058331374,-0.059907499900705784,-0.09280036981770519,-0.027820074577261163
P3,-0.01611495793549081,-0.01577268800276871,-0.02986064914800629,-0.0016162364624458202
P4,-0.008484816774262756,-0.008534134464549297,-0.010088728903854578,-0.0069445191103004525
P5,0.015183829278899191,0.015162676906394928,0.013565011242900452,0.01701677628671884
P6,0.043119574011666814,0.04313877372466416,0.03998630686812876,0.04615602242552998
P7,-0.4986023538523751,-0.4984367020287123,-0.521842770170883,-0.4744850053601475
P8,-0.47869893943710234,-0.47859882639759166,-0.5000854658179702,-0.4575715408387725
P9,-0.06935129914085143,-0.06998295897554692,-0.09273587407833703,-0.04876159766475543
P10,0.04221629990731564,0.04267262504710981,0.028583873145794633,0.05787913171826591
