eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,3.9938570566762412,4.000932105020328,3.611813565877793,4.4088889854471685
2,1.8999483585560162,1.902668547464887,1.719941840497679,2.094114878137175
3,0.30602511713864256,0.3053178011954029,0.2691148737384286,0.34231714498655313
4,0.1492475644770724,0.15014455620311914,0.13071032034729965,0.17160947491682632
5,0.1250529929012054,0.12271177549850903,0.10573161419158575,0.1381438772692427
6,0.002976384949538767,0.003091724844973833,0.0026284392494567775,0.0036627128129311268
7,0.0026139051278018604,0.002543829864910932,0.001986538762867787,0.00306467711986075
8,0.0020408056967694366,0.0019391973755813773,0.0015405126811043903,0.0024025319033345624
9,0.0007883318711894347,0.0007718170831179615,0.0006346287775557625,0.0009310879233488461
10,0.0005316855562685214,0.0005137193172544336,0.0004500065689167093,0.0005803694281392881
