param,w1,w1_mean,ci_low,ci_high
P1,-0.4983856633621142,-0.498111351827511,-0.5164057493127566,-0.4805623773684367
P2,0.7866677466865595,0.7863235456074704,0.7762742148757547,0.7962163452602691
P3,0.17420028657044137,0.1742537735773138,0.15711573972992626,0.19360782987915556
P4,-0.003093587411012121,-0.0031411864608525603,-0.004928215108304147,-0.001354881238337717
P5,0.00702975647921851,0.007046312072301046,0.005520928693713236,0.008700988126802995
P6,0.02475787116156456,0.024790514354379168,0.02204550562335872,0.027712192389853698
P7,-0.226902585946537,-0.22721131367293892,-0.24659865067738498,-0.21062384759479483
P8,-0.22371639933356618,-0.22398871045593904,-0.24206657367505918,-0.2080889436367083
P9,-0.014147330388085513,-0.013951715314572373,-0.03600257830947494,0.006473280572076765
P10,0.003734875658232602,0.0036256659998306507,-0.010524398107020026,0.019636014244910776
