eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,27.01633468729787,27.057594032477063,25.855108573942196,28.210810978948157
2,6.010999885415095,6.010503679039628,5.371573099733876,6.715838886374489
3,3.0235291370620145,3.0260934927492995,2.7417469961306162,3.322883538496574
4,2.058494262724594,2.04676530155938,1.8370554352981625,2.2740530086273365
5,0.152124345202587,0.15150051861818664,0.1331744163982767,0.16946144099572635
6,0.014842301620611176,0.014873602159035335,0.013024879648146604,0.016937413424167363
7,0.009567006109819092,0.00951994108175191,0.007718937954137849,0.011420246357831263
8,0.007480032903801728,0.007242667574516489,0.006164286250246073,0.008439076211180084
9,0.003980333802891808,0.003924997188538275,0.003504358247104422,0.004354667924379698
10,0.0024511595352960814,0.0023975070681965024,0.0021030386976356816,0.002691123807586826
