param,sensitivity,boot_mean,ci_low,ci_high
P1,0.20800847577407613,0.2081608667801441,0.19921509546215735,0.21660893386511199
P2,0.6087195508337832,0.6085432220242061,0.5916366130410224,0.6239724453905231
P3,0.08080881893841146,0.08071732761221424,0.07255063521638411,0.09024506280477843
P4,0.0001761297871507116,0.00017658866822311807,0.0001549377788148135,0.00020082681127843094
P5,0.00011666219780110423,0.00011678059387868694,0.00010124566540450508,0.00013522244392799205
P6,0.00028712366862466764,0.0002885287645810921,0.00024392751668280956,0.00033809963015664574
P7,0.00823259391419067,0.008225641004019483,0.007051384908874576,0.009620530695848417
P8,0.006937088672466313,0.006928587004262427,0.0057574582313115645,0.008301748371365228
P9,0.05858474215823634,0.05866571924586968,0.05149730712107605,0.06659526013200572
P10,0.02812881405525901,0.02817673830260044,0.02475855358231168,0.03209996139727362
