param,sensitivity,boot_mean,ci_low,ci_high
P1,0.20890597666755262,0.20909234190317194,0.18796047056424592,0.23194016846175594
P2,0.5283091981024345,0.5279222774764543,0.4982049639234465,0.5587326371996952
P3,0.04196208152253037,0.04187290430544968,0.037218834850778926,0.046998097727663994
P4,0.00024868066814385246,0.0002492945721174908,0.00021126701518713723,0.00029457129518410387
P5,0.0002626460596159467,0.0002624846276791671,0.00022217198305674995,0.00031257821707472483
P6,0.0008042455055259525,0.0008079772968790178,0.0006935784823672584,0.0009279931206911188
P7,0.07720317769692402,0.07730306752167493,0.06887386054351255,0.08626917646599237
P8,0.06769048028144728,0.06778846007023955,0.06007307842474873,0.07567639981969963
P9,0.050800035350965334,0.05086011267799696,0.04614619935705662,0.05587037547171861
P10,0.023813478144860897,0.023841079548337404,0.021468072789251252,0.02634509846918385
