param,sensitivity,boot_mean,ci_low,ci_high
P1,0.2945451005632077,0.29491337884681157,0.2749428784426089,0.31377236844712963
P2,0.29281624479830864,0.2928589158230593,0.27021199904436555,0.3156218001498243
P3,0.00817421504838769,0.008167619302352522,0.007130086015429622,0.009165754014636918
P4,0.00018441804545792437,0.00018444962714998827,0.00015972913357061242,0.00021014569083468946
P5,0.0001766949550003297,0.0001765821154061506,0.00015897241641693322,0.00019643329510279093
P6,0.0011044327724078144,0.001103812377269881,0.000983412687943785,0.0012251707617380156
P7,0.06505852129152405,0.06515995964616848,0.058569053923333086,0.07256009752862218
P8,0.05815575731142725,0.058244774854952705,0.052729365455898014,0.0645819214890477
P9,0.18543882553601043,0.18505257273897155,0.17094884389767284,0.2006574718170817
P10,0.0943457896782678,0.09413793466785811,0.0868261363624357,0.10216353138878144
