eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,0.9055310869585667,0.9071302708894919,0.8518763600442515,0.9633095495212857
2,0.14234251496314934,0.14304126101351342,0.12990009118894266,0.1559548259486057
3,0.10624371696905148,0.10530011739111754,0.09388111872010746,0.11661146969567156
4,0.053703456107955704,0.05350752148327611,0.04809807111739407,0.05894006891800552
5,0.03719091218576624,0.03668553701682506,0.03226951686358242,0.041167278012083725
6,0.0008692388697347179,0.0008948071278747939,0.0006843235896360649,0.0011728106221731908
7,0.0005339696096985634,0.0005629266999704538,0.0004604043719844217,0.00069205819813083
8,0.0005236180594620515,0.0004622781405088721,0.00032651769217947576,0.00057351966933083
9,0.00022902247322080906,0.00022126501610702555,0.00017473762204497947,0.0002691319247220999
10,0.00013840270123801842,0.0001312922403842458,0.0001021575323754479,0.00016000114245952066
